Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
794.39081	24.4332	24.4808	24.6553	1	z1:794.3908	1	1	790.37347	791.38074	8.4758e5	1	1
498.21323	24.0440	24.0783	24.1867	2	z2:498.2132	1	2	992.40519	497.20987	8.4334e5	1	1
365.19156	24.0440	24.0783	24.1867	2	z2:365.1916	1	2	726.36186	364.18820	8.4044e5	1	1
376.22000	24.9125	24.9632	24.9632	2	z2:376.2200	1	2	748.41874	375.21665	8.3981e5	1	1
514.26099	24.6205	24.6553	24.7837	1	z1:514.2610	1	1	514.25706	515.26434	8.3621e5	1	1
592.28680	24.0440	24.0440	24.2253	2	z2:592.2868	1	2	1180.55235	591.28345	8.3492e5	1	1
425.21375	24.8227	24.9363	24.9632	2	z2:425.2137	1	2	846.40623	424.21039	8.3461e5	1	1
576.25360	24.0440	24.2253	24.2253	2	z2:576.2536	1	2	1148.48594	575.25025	8.3283e5	1	1
452.22400	24.1215	24.1867	24.1867	1	z1:452.2240	1	1	451.21672	452.22400	8.3058e5	1	1
401.54218	24.1522	24.1867	24.1867	6	z6:401.5422	1	6	2397.18926	400.53882	8.2749e5	1	1
410.21872	24.2253	24.2738	24.2738	1	z1:410.2187	1	1	408.20809	409.21536	8.2600e5	1	1
428.22440	24.5637	24.6553	24.7837	1	z1:428.2244	1	1	427.21712	428.22440	8.2517e5	1	1
872.44598	24.8730	24.8730	24.9125	2	z2:872.4460	1	2	1738.86400	870.43927	8.2346e5	1	1
384.70273	24.6205	24.6553	24.6553	4	z4:384.7027	1	4	1530.76839	383.69937	8.2314e5	1	1
348.23160	24.0440	24.1867	24.3780	5	z5:348.2316	1	5	1731.10483	347.22824	8.2205e5	1	1
430.56769	24.8227	24.8227	24.8730	6	z6:430.5677	1	6	2571.34234	429.56433	8.2129e5	1	1
342.71103	24.0440	24.0783	24.1522	4	z4:342.7110	1	4	1364.80830	342.20935	8.1989e5	1	1
384.65427	24.0440	24.0783	24.1215	2;4	z2:768.3018;z4:384.6543	2	4	1530.57567	383.65119	8.1769e5	1	2
789.44397	24.6205	24.6205	24.6987	2	z2:789.4440	1	2	1572.85997	787.43726	8.1762e5	1	1
338.68842	24.3780	24.5127	24.5637	1	z1:338.6884	1	1	337.68114	338.68842	8.1710e5	1	1
548.25903	24.3780	24.4332	24.4808	6	z6:548.2590	1	6	3273.47699	546.58678	8.1695e5	1	1
345.19958	24.6205	24.7448	24.8227	1	z1:345.1996	1	1	344.19231	345.19958	8.1573e5	1	1
877.42322	24.4332	24.5127	24.5127	2	z2:877.4232	1	2	1748.81846	875.41651	8.1436e5	1	1
531.75659	24.7837	24.8730	24.8730	4	z4:531.7566	1	4	2118.98384	530.75324	8.1348e5	1	1
690.36615	24.1215	24.1522	24.2738	1;2	z1:690.3661;z2:345.6860	2	1	687.35216	688.35944	8.1298e5	1	2
471.73917	24.5127	24.5637	24.6553	2	z2:471.7392	1	2	939.45707	470.73581	8.1041e5	1	1
420.56601	24.1522	24.2253	24.2253	6	z6:420.5660	1	6	2510.32891	419.39543	8.0910e5	1	1
531.32367	24.0440	24.0783	24.0783	2	z2:531.3237	1	2	1058.62608	530.32031	8.0536e5	1	1
449.21774	24.0440	24.0440	24.1522	1	z1:449.2177	1	1	448.21047	449.21774	8.0417e5	1	1
328.18036	24.0783	24.1867	24.1867	4	z4:328.1804	1	4	1306.68562	327.67868	8.0221e5	1	1
378.21030	24.8730	24.9363	24.9363	4	z4:378.2103	1	4	1506.80537	377.70862	8.0053e5	1	1
388.20032	24.1867	24.2253	24.2253	4	z4:388.2003	1	4	1544.75874	387.19696	7.9844e5	1	1
431.23517	24.0440	24.0440	24.0783	2	z2:431.2352	1	2	858.44907	430.23181	7.9842e5	1	1
448.23544	24.7448	24.7837	24.7837	4	z4:448.2354	1	4	1782.89254	446.73041	7.9681e5	1	1
548.28571	24.3432	24.4808	24.5127	2	z2:548.2857	1	2	1092.55015	547.28235	7.9613e5	1	1
397.66833	24.4808	24.6987	24.9363	5	z5:397.6683	1	5	1977.28516	396.46431	7.9393e5	1	1
349.71320	24.4332	24.5127	24.5637	1	z1:349.7132	1	1	349.70927	350.71655	7.8989e5	1	1
636.30261	24.0440	24.0440	24.0783	2;4	z2:636.3026;z4:318.6550	2	2	1268.58401	635.29928	7.8841e5	2	2
405.21542	24.6987	24.8730	24.8730	3	z3:405.2154	1	3	1210.61773	404.54652	7.8482e5	1	1
513.31274	24.6205	24.7448	24.9632	1	z1:513.3127	1	1	512.30547	513.31274	7.8433e5	1	1
356.73859	24.8730	24.8730	24.9632	4	z4:356.7386	1	4	1418.91182	355.73523	7.8039e5	1	1
383.20322	24.0440	24.0440	24.2253	2	z2:383.2032	1	2	762.38517	382.19986	7.7789e5	1	1
439.23010	24.3432	24.3780	24.3780	2	z2:439.2301	1	2	874.43894	438.22675	7.7720e5	1	1
385.18213	24.4808	24.7448	24.7448	4	z4:385.1821	1	4	1534.69270	384.68045	7.7673e5	1	1
365.21002	24.3087	24.3780	24.3780	4	z4:365.2100	1	4	1452.79756	364.20667	7.7519e5	1	1
431.71097	24.5127	24.5637	24.6205	2	z2:431.7110	1	2	860.40403	431.20929	7.7329e5	1	1
327.68784	24.6205	24.7837	24.9125	4	z4:327.6878	1	4	1304.71553	327.18616	7.7259e5	1	1
1090.46362	24.6205	24.6553	24.7448	3;6	z3:1090.4636;z6:545.7334	2	3	3260.33711	1087.78631	7.7214e5	2	2
353.50839	24.0440	24.0783	24.1215	2;6	z2:1058.5094;z6:353.5084	2	6	2110.99328	352.83949	7.7155e5	1	2
402.68622	24.7837	24.7837	24.9632	5	z5:402.6862	1	5	2006.38800	402.28488	7.7129e5	1	1
575.75476	24.6987	24.6987	24.7448	6	z6:575.7548	1	6	3436.44465	573.74805	7.7060e5	1	1
653.32336	24.4808	24.6987	24.8227	2;4	z2:653.3234;z4:327.1663	2	2	1302.62731	652.32093	7.6953e5	2	2
875.42822	24.8227	24.9363	24.9632	2	z2:875.4282	1	2	1744.82847	873.42151	7.6864e5	1	1
429.65601	24.2253	24.3087	24.3432	4	z4:429.6560	1	4	1710.58150	428.65265	7.6679e5	1	1
496.73120	24.1215	24.1215	24.1522	4	z4:496.7312	1	4	1978.88228	495.72785	7.6645e5	1	1
591.26422	24.9125	24.9632	24.9632	4	z4:591.2642	1	4	2355.00765	589.75919	7.6354e5	1	1
629.34351	24.6553	24.6553	24.7837	4	z4:629.3435	1	4	2507.32479	627.83847	7.6340e5	1	1
587.35077	24.2253	24.3780	24.4332	1	z1:587.3508	1	1	585.34014	586.34741	7.6235e5	1	1
506.26318	24.2253	24.3780	24.3780	6	z6:506.2632	1	6	3023.50860	504.92538	7.6217e5	1	1
650.32410	24.7448	24.8730	24.9363	1	z1:650.3241	1	1	646.30676	647.31403	7.5900e5	1	1
528.26660	24.3432	24.4332	24.4808	2	z2:528.2666	1	2	1052.51194	527.26325	7.5643e5	1	1
752.30615	24.3432	24.5127	24.6205	1	z1:752.3062	1	1	749.29217	750.29944	7.5550e5	1	1
356.68515	24.5637	24.6205	24.6205	2	z2:356.6852	1	2	709.34904	355.68180	7.5519e5	1	1
543.27301	24.5127	24.8227	24.8227	2	z2:543.2730	1	2	1081.52140	541.76798	7.5207e5	1	1
569.24902	24.1867	24.3087	24.3780	2	z2:569.2490	1	2	1134.47678	568.24567	7.5158e5	1	1
610.32941	24.8730	24.8730	24.9632	2	z2:610.3294	1	2	1216.63755	609.32605	7.5055e5	1	1
409.24414	24.6553	24.6987	24.7448	1	z1:409.2441	1	1	408.23686	409.24414	7.4660e5	1	1
351.16943	24.7448	24.8730	24.9363	1	z1:351.1694	1	1	351.16551	352.17279	7.4660e5	1	1
665.36182	24.6553	24.7448	24.8227	2	z2:665.3618	1	2	1326.70237	664.35846	7.4648e5	1	1
324.94727	24.7837	24.7837	24.9632	4	z4:324.9473	1	4	1291.74654	323.94391	7.4274e5	1	1
386.73636	24.3087	24.3432	24.4332	4	z4:386.7364	1	4	1539.90626	385.98384	7.3948e5	1	1
347.16721	24.0440	24.2738	24.3087	1	z1:347.1672	1	1	346.15993	347.16721	7.3891e5	1	1
480.25549	24.9125	24.9363	24.9632	1	z1:480.2555	1	1	479.24822	480.25549	7.3776e5	1	1
477.75012	24.6553	24.6987	24.6987	4	z4:477.7501	1	4	1904.96467	477.24844	7.3697e5	1	1
616.30359	24.6987	24.7837	24.8730	2	z2:616.3036	1	2	1228.58592	615.30023	7.3509e5	1	1
601.80859	24.1522	24.1867	24.1867	2	z2:601.8086	1	2	1199.59592	600.80524	7.3443e5	1	1
376.17038	24.6553	24.9363	24.9632	1	z1:376.1704	1	1	375.16310	376.17038	7.3205e5	1	1
703.40906	24.3432	24.4808	24.4808	2	z2:703.4091	1	2	1402.79685	702.40570	7.3140e5	1	1
419.22333	24.1522	24.2738	24.2738	4	z4:419.2233	1	4	1670.85750	418.72165	7.3090e5	1	1
616.29199	24.8730	24.9125	24.9632	2	z2:616.2920	1	2	1228.56272	615.28864	7.3052e5	1	1
636.33295	24.8730	24.9363	24.9632	2;4	z2:636.3329;z4:318.6700	2	2	1268.64463	635.32959	7.3041e5	1	2
633.27814	24.4808	24.5127	24.5127	2	z2:633.2781	1	2	1262.53501	632.27478	7.3018e5	1	1
486.20758	24.6987	24.7837	24.7837	4	z4:486.2076	1	4	1936.78780	485.20423	7.2816e5	1	1
520.29974	24.7837	24.7837	24.9632	1	z1:520.2997	1	1	518.28911	519.29639	7.2640e5	1	1
867.91663	24.9125	24.9632	24.9632	4	z4:867.9166	1	4	3459.61056	865.90992	7.2557e5	1	1
677.12305	24.4808	24.4808	24.6205	2	z2:677.1230	1	2	1350.22483	676.11969	7.2280e5	1	1
632.33380	24.0440	24.1522	24.1522	2	z2:632.3338	1	2	1260.64634	631.33045	7.1825e5	1	1
761.37671	24.6553	24.6987	24.8227	1	z1:761.3767	1	1	758.36272	759.37000	7.1543e5	1	1
545.25439	24.8227	24.9632	24.9632	2	z2:545.2544	1	2	1087.49088	544.75272	7.1363e5	1	1
415.72168	24.4332	24.4332	24.5127	4	z4:415.7217	1	4	1654.84419	414.71832	7.1362e5	1	1
544.28876	24.8730	24.8730	24.9125	4	z4:544.2888	1	4	2169.11250	543.28540	7.1255e5	1	1
656.74707	24.5637	24.6553	24.9125	5	z5:656.7471	1	5	3270.67213	655.14170	7.1206e5	1	1
848.44543	24.7448	24.7837	24.8730	1;2	z1:848.4454;z2:425.2286	2	1	845.43145	846.43872	7.1066e5	1	2
488.30862	24.0783	24.1867	24.2253	5	z5:488.3086	1	5	2432.49332	487.50594	7.1027e5	1	1
474.29102	24.9125	24.9632	24.9632	5	z5:474.2910	1	5	2357.38850	472.48498	7.0875e5	1	1
415.22412	24.0440	24.2738	24.2738	4	z4:415.2241	1	4	1652.85396	414.22077	7.0664e5	1	1
526.29718	24.0440	24.0440	24.0783	1	z1:526.2972	1	1	525.28990	526.29718	7.0482e5	1	1
523.74042	24.4808	24.5637	24.5637	4	z4:523.7404	1	4	2086.91914	522.73706	7.0475e5	1	1
458.25919	24.8730	24.9363	24.9632	1	z1:458.2592	1	1	457.25191	458.25919	7.0141e5	1	1
678.32965	24.4332	24.6553	24.6553	2	z2:678.3297	1	2	1352.63804	677.32630	7.0012e5	1	1
391.22925	24.2253	24.3432	24.4332	4	z4:391.2292	1	4	1558.88118	390.72757	6.9976e5	1	1
385.21783	24.0440	24.0783	24.1522	4	z4:385.2178	1	4	1534.83552	384.71616	6.9823e5	1	1
421.74490	24.8227	24.8730	24.8730	4	z4:421.7449	1	4	1676.93038	420.23987	6.9771e5	1	1
547.24664	24.6987	24.7837	24.8227	1	z1:547.2466	1	1	546.23937	547.24664	6.9711e5	1	1
633.30823	24.0440	24.1215	24.3087	2	z2:633.3082	1	2	1262.59519	632.30487	6.9515e5	1	1
707.37311	24.8730	24.9632	24.9632	2	z2:707.3731	1	2	1408.71824	705.36640	6.9421e5	1	1
508.24884	24.9125	24.9363	24.9632	3	z3:508.2488	1	3	1517.71127	506.91103	6.9409e5	1	1
343.67313	24.0440	24.0440	24.0783	4	z4:343.6731	1	4	1368.65669	343.17145	6.9243e5	1	1
620.32355	24.7837	24.7837	24.8227	2	z2:620.3235	1	2	1236.62583	619.32019	6.9210e5	1	1
565.74493	24.8227	24.8730	24.9363	4	z4:565.7449	1	4	2252.93050	564.23990	6.9195e5	1	1
406.67407	24.0783	24.3087	24.3087	4	z4:406.6741	1	4	1620.66047	406.17239	6.8902e5	1	1
305.70502	24.8730	24.9363	24.9632	4	z4:305.7050	1	4	1216.78425	305.20334	6.8881e5	1	1
444.29059	24.3432	24.5637	24.6205	4	z4:444.2906	1	4	1769.11983	443.28723	6.8644e5	1	1
557.27905	24.0440	24.0440	24.1867	1	z1:557.2791	1	1	554.26507	555.27234	6.8583e5	1	1
524.32965	24.9125	24.9632	24.9632	1	z1:524.3297	1	1	523.32237	524.32965	6.8403e5	1	1
393.18381	24.0440	24.0440	24.1522	2;4	z2:785.3616;z4:393.1838	2	4	1564.69529	392.18110	6.8248e5	1	2
373.21893	24.9125	24.9363	24.9632	4	z4:373.2189	1	4	1482.82650	371.71390	6.8174e5	1	1
334.68887	24.1522	24.3087	24.3087	4	z4:334.6889	1	4	1330.71297	333.68552	6.8078e5	1	1
363.21817	24.9125	24.9125	24.9632	4	z4:363.2182	1	4	1446.83687	362.71649	6.8039e5	1	1
683.33362	24.2738	24.4332	24.4332	1	z1:683.3336	1	1	680.31963	681.32691	6.7981e5	1	1
450.25378	24.2253	24.3432	24.3780	2	z2:450.2538	1	2	896.48631	449.25043	6.7689e5	1	1
788.42664	24.2738	24.3087	24.3087	1	z1:788.4266	1	1	785.41265	786.41993	6.7637e5	1	1
603.28400	24.9363	24.9632	24.9632	2	z2:603.2840	1	2	1202.54673	602.28064	6.7230e5	1	1
371.66550	24.0440	24.1867	24.1867	2;4	z2:742.3259;z4:371.6655	2	4	1478.62376	370.66322	6.7209e5	1	2
430.22864	24.9125	24.9363	24.9632	4	z4:430.2286	1	4	1714.87874	429.72696	6.7094e5	1	1
766.37427	24.5127	24.6205	24.6205	2	z2:766.3743	1	2	1526.72056	764.36756	6.6741e5	1	1
504.73035	24.0440	24.1215	24.1522	4	z4:504.7303	1	4	2010.87886	503.72699	6.6731e5	1	1
359.17978	24.0440	24.3087	24.3087	4	z4:359.1798	1	4	1430.68330	358.67810	6.6567e5	1	1
323.67947	24.8227	24.8227	24.9363	4	z4:323.6795	1	4	1288.68208	323.17780	6.6405e5	1	1
916.34735	24.2738	24.3432	24.3432	2	z2:916.3474	1	2	1826.66673	914.34064	6.6223e5	1	1
460.31210	24.0783	24.3780	24.4332	2	z2:460.3121	1	2	916.60294	459.30875	6.6088e5	1	1
724.31244	24.1867	24.3087	24.3432	2	z2:724.3124	1	2	1442.59691	722.30573	6.5963e5	1	1
567.36011	24.8227	24.9632	24.9632	5	z5:567.3601	1	5	2823.73732	565.75474	6.5950e5	1	1
377.19794	24.9125	24.9632	24.9632	2	z2:377.1979	1	2	751.37797	376.69626	6.5872e5	1	1
365.72610	24.0783	24.1522	24.1867	2	z2:365.7261	1	2	728.43430	365.22443	6.5820e5	1	1
378.72076	24.8730	24.9125	24.9363	2	z2:378.7208	1	2	752.41691	377.21573	6.5675e5	1	1
468.25504	24.0440	24.2253	24.2253	2	z2:468.2550	1	2	932.48881	467.25168	6.5607e5	1	1
370.18903	24.0783	24.0783	24.1522	1	z1:370.1890	1	1	369.18175	370.18903	6.5369e5	1	1
310.15469	24.1867	24.3432	24.3432	4	z4:310.1547	1	4	1234.58296	309.65302	6.5365e5	1	1
472.28745	24.7837	24.8227	24.8227	2	z2:472.2874	1	2	940.55363	471.28409	6.5270e5	1	1
748.37274	24.7448	24.8227	24.8227	1	z1:748.3727	1	1	745.35876	746.36603	6.5192e5	1	1
362.20547	24.6987	24.8730	24.8730	4	z4:362.2055	1	4	1438.77266	360.70044	6.5113e5	1	1
624.29749	24.9125	24.9363	24.9632	1;2	z1:624.2975;z2:313.1544	2	1	620.28014	621.28742	6.4765e5	1	2
487.21375	24.8227	24.8730	24.9363	2	z2:487.2137	1	2	970.40623	486.21039	6.4675e5	1	1
682.42334	24.0440	24.1867	24.2253	5	z5:682.4233	1	5	3399.05348	680.81797	6.4428e5	1	1
759.37238	24.0440	24.0440	24.1867	2	z2:759.3724	1	2	1512.71678	757.36567	6.4359e5	1	1
589.29449	24.8227	24.8730	24.9632	2	z2:589.2945	1	2	1174.56773	588.29114	6.4353e5	1	1
567.29626	24.4808	24.7448	24.8227	1	z1:567.2963	1	1	565.28563	566.29291	6.4215e5	1	1
537.30145	24.0440	24.0783	24.1522	2	z2:537.3015	1	2	1070.58164	536.29810	6.4167e5	1	1
570.77875	24.3780	24.4332	24.4332	6	z6:570.7787	1	6	3408.59528	569.10649	6.4067e5	1	1
654.39099	24.6205	24.6553	24.7448	3	z3:654.3910	1	3	1956.13772	653.05318	6.3952e5	1	1
421.68109	24.9125	24.9363	24.9632	4	z4:421.6811	1	4	1676.67513	420.17606	6.3904e5	1	1
442.26474	24.0440	24.3087	24.3432	4	z4:442.2647	1	4	1761.01643	441.26139	6.3635e5	1	1
462.23422	24.7837	24.9632	24.9632	4	z4:462.2342	1	4	1842.90107	461.73254	6.3592e5	1	1
476.75739	24.6205	24.6553	24.6553	4	z4:476.7574	1	4	1898.98702	475.75403	6.3348e5	1	1
750.34143	24.5127	24.6205	24.6553	2	z2:750.3414	1	2	1494.65489	748.33472	6.3308e5	1	1
369.22345	24.0440	24.0783	24.2738	2	z2:369.2234	1	2	734.42564	368.22009	6.3289e5	1	1
310.15054	24.4332	24.4808	24.5637	1	z1:310.1505	1	1	309.14327	310.15054	6.2953e5	1	1
830.35858	24.0440	24.1215	24.1867	2	z2:830.3586	1	2	1654.68919	828.35187	6.2409e5	1	1
753.38715	24.9125	24.9632	24.9632	2	z2:753.3871	1	2	1500.74632	751.38044	6.2134e5	1	1
402.21643	24.4332	24.5127	24.5637	4	z4:402.2164	1	4	1602.82991	401.71475	6.1967e5	1	1
721.34595	24.8730	24.9363	24.9632	2	z2:721.3459	1	2	1436.66392	719.33924	6.1917e5	1	1
622.29254	24.3780	24.4808	24.5127	1	z1:622.2925	1	1	620.28191	621.28919	6.1750e5	1	1
667.19427	24.9125	24.9125	24.9363	5	z5:667.1943	1	5	3320.90144	665.18757	6.1747e5	1	1
601.25677	24.7448	24.8227	24.8227	2	z2:601.2568	1	2	1198.49229	600.25342	6.1737e5	1	1
633.35638	24.1867	24.3432	24.3432	1	z1:633.3564	1	1	631.34575	632.35303	6.1553e5	1	1
316.67087	24.0440	24.0783	24.1522	1	z1:316.6709	1	1	315.66359	316.67087	6.1426e5	1	1
372.22247	24.2738	24.3087	24.3432	2	z2:372.2225	1	2	740.42368	371.21912	6.1292e5	1	1
679.35217	24.3780	24.3780	24.6205	2	z2:679.3522	1	2	1354.68308	678.34882	6.0628e5	1	1
539.25732	24.0440	24.1215	24.1522	6	z6:539.2573	1	6	3217.46003	537.25061	6.0620e5	1	1
672.34198	24.0440	24.0440	24.1215	3	z3:672.3420	1	3	2009.99069	671.00417	6.0524e5	1	1
360.69693	24.4808	24.5637	24.5637	1	z1:360.6969	1	1	358.68630	359.69358	6.0498e5	1	1
466.25153	24.8227	24.8227	24.9363	4	z4:466.2515	1	4	1854.95687	464.74649	6.0484e5	1	1
451.26627	24.1215	24.1867	24.2738	5	z5:451.2663	1	5	2243.26811	449.66090	6.0432e5	1	1
1032.39307	24.1522	24.2253	24.2253	2	z2:1032.3931	1	2	2058.75816	1030.38636	6.0348e5	1	1
383.67700	24.0783	24.1867	24.1867	1	z1:383.6770	1	1	382.66973	383.67700	6.0275e5	1	1
341.71600	24.0440	24.1867	24.1867	4	z4:341.7160	1	4	1360.82820	341.21433	6.0163e5	1	1
301.68475	24.0440	24.1867	24.2253	2	z2:301.6848	1	2	599.34824	300.68140	6.0013e5	1	1
336.70490	24.0440	24.0783	24.1522	2	z2:336.7049	1	2	670.39188	336.20322	5.9907e5	1	1
802.44177	24.3087	24.4808	24.5127	1	z1:802.4418	1	1	799.42779	800.43506	5.9860e5	1	1
414.22211	24.3087	24.3087	24.3432	2	z2:414.2221	1	2	824.42295	413.21875	5.9840e5	1	1
416.27148	24.8730	24.9125	24.9363	6	z6:416.2715	1	6	2483.55841	414.93368	5.9735e5	1	1
369.18994	24.6553	24.6553	24.6987	2	z2:369.1899	1	2	735.36198	368.68826	5.9543e5	1	1
596.38727	24.2253	24.3087	24.3780	2	z2:596.3873	1	2	1188.75327	595.38391	5.9540e5	1	1
491.24506	24.4808	24.5127	24.5637	4	z4:491.2451	1	4	1956.93770	490.24170	5.9456e5	1	1
476.23468	24.9363	24.9632	24.9632	2	z2:476.2347	1	2	948.44810	475.23133	5.9413e5	1	1
566.25623	24.7837	24.9125	24.9632	1	z1:566.2562	1	1	563.24224	564.24952	5.9226e5	1	1
547.27087	24.3780	24.3780	24.6205	6	z6:547.2709	1	6	3267.54804	545.59862	5.9130e5	1	1
680.76599	24.6987	24.7448	24.7448	4	z4:680.7660	1	4	2713.01473	679.26096	5.9112e5	1	1
1053.51746	24.3780	24.4332	24.4332	2	z2:1053.5175	1	2	2101.00694	1051.51075	5.9091e5	1	1
402.17072	24.3087	24.3087	24.3780	4	z4:402.1707	1	4	1602.64705	401.66904	5.9091e5	1	1
697.82458	24.1867	24.2253	24.2738	4	z4:697.8246	1	4	2779.24240	695.81788	5.8863e5	1	1
445.20670	24.5637	24.5637	24.6553	6	z6:445.2067	1	6	2655.16297	443.53444	5.8843e5	1	1
631.34064	24.0440	24.1867	24.3087	1	z1:631.3406	1	1	629.33001	630.33728	5.8599e5	1	1
430.23367	24.1522	24.1867	24.2738	4	z4:430.2337	1	4	1714.89888	429.73200	5.8567e5	1	1
530.26093	24.0440	24.0783	24.1215	2	z2:530.2609	1	2	1055.49723	528.75589	5.8301e5	1	1
492.21945	24.8227	24.8730	24.9363	1	z1:492.2195	1	1	491.21218	492.21945	5.8263e5	1	1
432.71420	24.0440	24.0440	24.0783	4	z4:432.7142	1	4	1722.81429	431.71085	5.8224e5	1	1
572.35089	24.9125	24.9363	24.9363	2	z2:572.3509	1	2	1140.68052	571.34754	5.8193e5	1	1
392.19003	24.8730	24.8730	24.9363	1	z1:392.1900	1	1	392.18611	393.19339	5.7683e5	1	1
731.80914	24.6987	24.6987	24.7448	4	z4:731.8091	1	4	2917.18734	730.30411	5.7598e5	1	1
450.75958	24.0783	24.1522	24.1522	4	z4:450.7596	1	4	1794.99580	449.75623	5.7543e5	1	1
325.66663	24.7448	24.9125	24.9632	4	z4:325.6666	1	4	1294.62398	324.66327	5.7529e5	1	1
333.18674	24.3432	24.3432	24.3780	2	z2:333.1867	1	2	662.35221	332.18338	5.7518e5	1	1
374.17834	24.4808	24.6205	24.6205	2	z2:374.1783	1	2	744.33543	373.17499	5.7513e5	1	1
720.38794	24.4808	24.6205	24.6205	2	z2:720.3879	1	2	1434.74791	718.38123	5.7469e5	1	1
609.33362	24.4332	24.6205	24.6205	4	z4:609.3336	1	4	2427.28524	607.82859	5.7118e5	1	1
580.76703	24.7448	24.7448	24.7837	5	z5:580.7670	1	5	2887.76186	578.55965	5.7060e5	1	1
604.30426	24.4808	24.4808	24.5637	1	z1:604.3043	1	1	602.29363	603.30091	5.6772e5	1	1
443.20630	24.1522	24.2738	24.2738	2	z2:443.2063	1	2	882.39134	442.20294	5.6741e5	1	1
354.67401	24.0440	24.1867	24.1867	2	z2:354.6740	1	2	704.32341	353.16898	5.6618e5	1	1
356.17282	24.3780	24.3780	24.5127	5	z5:356.1728	1	5	1771.81430	355.37014	5.6552e5	1	1
572.72614	24.7837	24.7837	24.8227	6	z6:572.7261	1	6	3418.27289	570.71943	5.6436e5	1	1
717.35120	24.1867	24.1867	24.3432	1	z1:717.3512	1	1	714.33721	715.34449	5.6048e5	1	1
449.26093	24.0440	24.0440	24.0783	1	z1:449.2609	1	1	448.25365	449.26093	5.6019e5	1	1
395.69067	24.2738	24.3780	24.3780	4	z4:395.6907	1	4	1576.72688	395.18900	5.5871e5	1	1
481.75818	24.3780	24.4808	24.5127	2	z2:481.7582	1	2	958.49174	480.25315	5.5663e5	1	1
348.16531	24.3087	24.4332	24.4808	4	z4:348.1653	1	4	1386.62544	347.66364	5.5660e5	1	1
444.73502	24.4332	24.4332	24.4808	2	z2:444.7350	1	2	885.44877	443.73166	5.5216e5	1	1
477.21988	24.8227	24.8730	24.9125	4	z4:477.2199	1	4	1902.84370	476.71820	5.5189e5	1	1
479.72900	24.2738	24.2738	24.3087	4	z4:479.7290	1	4	1910.87349	478.72565	5.5181e5	1	1
458.27032	24.1215	24.3432	24.3432	5	z5:458.2703	1	5	2282.30182	457.46764	5.5158e5	1	1
431.69739	24.0440	24.1522	24.1867	1	z1:431.6974	1	1	430.69011	431.69739	5.5107e5	1	1
400.25470	24.1867	24.2738	24.3432	1	z1:400.2547	1	1	400.25078	401.25805	5.5081e5	1	1
589.29449	24.3432	24.5637	24.5637	2	z2:589.2945	1	2	1174.56773	588.29114	5.5021e5	1	1
470.20795	24.7448	24.8227	24.8227	2	z2:470.2079	1	2	936.39463	469.20459	5.5011e5	1	1
485.27118	24.0440	24.0783	24.1522	2	z2:485.2712	1	2	966.52110	484.26782	5.4989e5	1	1
595.27448	24.0440	24.0783	24.1522	2	z2:595.2745	1	2	1186.52769	594.27112	5.4801e5	1	1
482.25998	24.9363	24.9632	24.9632	2	z2:482.2600	1	2	960.49870	481.25662	5.4707e5	1	1
592.33038	24.7837	24.8227	24.8730	2	z2:592.3304	1	2	1180.63950	591.32703	5.4688e5	1	1
502.75461	24.1867	24.2738	24.2738	4	z4:502.7546	1	4	2002.97591	501.75125	5.4674e5	1	1
349.17883	24.2253	24.3087	24.3087	1	z1:349.1788	1	1	347.16820	348.17548	5.4665e5	1	1
334.16089	24.2738	24.3087	24.3780	1	z1:334.1609	1	1	334.15697	335.16424	5.4612e5	1	1
519.24084	24.6553	24.6987	24.7448	1	z1:519.2408	1	1	518.23357	519.24084	5.4460e5	1	1
359.21066	24.5127	24.5637	24.5637	4	z4:359.2107	1	4	1426.79342	357.70563	5.4397e5	1	1
452.24945	24.0783	24.2738	24.2738	2	z2:452.2495	1	2	900.47764	451.24610	5.4365e5	1	1
667.16174	24.9125	24.9125	24.9632	5	z5:667.1617	1	5	3322.74549	665.55638	5.4348e5	1	1
317.67932	24.0440	24.1522	24.2738	1	z1:317.6793	1	1	316.67204	317.67932	5.4345e5	1	1
472.24091	24.1215	24.2738	24.2738	1	z1:472.2409	1	1	471.23363	472.24091	5.4096e5	1	1
323.19376	24.5127	24.6205	24.6205	4	z4:323.1938	1	4	1284.73250	322.19040	5.3981e5	1	1
359.20294	24.7448	24.7448	24.7837	1	z1:359.2029	1	1	357.19231	358.19959	5.3896e5	1	1
370.22537	24.9125	24.9632	24.9632	4	z4:370.2254	1	4	1474.86567	369.72369	5.3888e5	1	1
402.28195	24.0440	24.1215	24.1867	5	z5:402.2820	1	5	2002.35996	401.47927	5.3840e5	1	1
335.14859	24.6987	24.6987	24.8730	4	z4:335.1486	1	4	1334.55854	334.64691	5.3741e5	1	1
781.42224	24.6205	24.6553	24.6553	2	z2:781.4222	1	2	1556.81651	779.41553	5.3703e5	1	1
575.28003	24.2253	24.2738	24.3087	6	z6:575.2800	1	6	3437.60968	573.94222	5.3529e5	1	1
341.18677	24.0440	24.0440	24.1867	4	z4:341.1868	1	4	1358.71125	340.68509	5.3522e5	1	1
